"13, thg 6 1971","1971-06-13"
"12.01.05","2005-01-12"
"5 thg 6, 1988","1988-06-05"
"THÁNG 6 29, 1999","1999-06-29"
"16, thg 2 1980","1980-02-16"
"THỨ NĂM, NGÀY 01 THÁNG 9 NĂM 2005","2005-09-01"
"thứ năm, ngày 05 tháng 9 năm 1996","1996-09-05"
"14 thg 12, 1994","1994-12-14"
"26 tháng 7 1985","1985-07-26"
"Ngày 22 tháng 09 năm 2002","2002-09-22"
"31 thg 3 2009","2009-03-31"
"6 thg 8 1986","1986-08-06"
"THÁNG 12 17, 1996","1996-12-17"
"26 tháng 4 1978","1978-04-26"
"tháng 4 11 1981","1981-04-11"
"26 tháng 8, 1971","1971-08-26"
"6 tháng 6 1978","1978-06-06"
"tháng 9 7 1982","1982-09-07"
"Ngày 07 tháng 12 năm 2015","2015-12-07"
"16 THÁNG 9 2003","2003-09-16"
"NGÀY 19 THÁNG 06 NĂM 1998","1998-06-19"
"6 03 73","1973-03-06"
"05 thg 5 1990","1990-05-05"
"05.01.02","2002-01-05"
"tháng 7 2 1978","1978-07-02"
"30 thg 5, 2000","2000-05-30"
"06.05.88","1988-05-06"
"Ngày 08 tháng 01 năm 2005","2005-01-08"
"thứ tư, ngày 16 tháng 8 năm 2000","2000-08-16"
"16 thg 8, 2013","2013-08-16"
"2 thg 11 2000","2000-11-02"
"25 thg 7, 2005","2005-07-25"
"06 THG 5 1993","1993-05-06"
"20 thg 8, 1979","1979-08-20"
"tháng 9 2, 1986","1986-09-02"
"tháng 2 6, 1986","1986-02-06"
"12 03 10","2010-03-12"
"14 THG 3, 1992","1992-03-14"
"05.04.04","2004-04-05"
"18 thg 12, 1989","1989-12-18"
"Thứ Ba, ngày 07 tháng 4 năm 1981","1981-04-07"
"21 thg 5 1989","1989-05-21"
"1 THÁNG 7 1977","1977-07-01"
"13.07.99","1999-07-13"
"4 THG 8, 1986","1986-08-04"
"22 thg 5 1970","1970-05-22"
"NGÀY 17 THÁNG 12 NĂM 1993","1993-12-17"
"22 thg 5 1980","1980-05-22"
"23 tháng 2 1970","1970-02-23"
"4 THÁNG 4, 1983","1983-04-04"
"26 tháng 8, 2000","2000-08-26"
"28.08.72","1972-08-28"
"11 02 13","2013-02-11"
"11 thg 4 1974","1974-04-11"
"28 11 79","1979-11-28"
"04/07/2009","2009-07-04"
"Chủ Nhật, ngày 07 tháng 2 năm 1988","1988-02-07"
"22 11 72","1972-11-22"
"29 thg 8, 2008","2008-08-29"
"18 THG 5 1991","1991-05-18"
"13 THG 9 2006","2006-09-13"
"07/10/1999","1999-10-07"
"15.06.07","2007-06-15"
"Thứ Ba, ngày 19 tháng 9 năm 1989","1989-09-19"
"24 10 09","2009-10-24"
"05 thg 10 1971","1971-10-05"
"tháng 5 31 2011","2011-05-31"
"27 tháng 1, 2001","2001-01-27"
"Ngày 01 tháng 08 năm 2016","2016-08-01"
"29, thg 1 1977","1977-01-29"
"THÁNG 12 11 1995","1995-12-11"
"16 THG 2 2017","2017-02-16"
"17 tháng 5 2004","2004-05-17"
"THÁNG 2 1, 2006","2006-02-01"
"27 tháng 9 1980","1980-09-27"
"thứ năm, ngày 23 tháng 7 năm 1998","1998-07-23"
"16 08 92","1992-08-16"
"tháng 12 21 1986","1986-12-21"
"6 thg 4, 2001","2001-04-06"
"31 thg 10 1983","1983-10-31"
"7 thg 2, 2000","2000-02-07"
"7 thg 2, 1983","1983-02-07"
"NGÀY 04 THÁNG 01 NĂM 2010","2010-01-04"
"tháng 3 26 2010","2010-03-26"
"04, thg 7 1975","1975-07-04"
"14.02.75","1975-02-14"
"14 tháng 10 2005","2005-10-14"
"18.09.10","2010-09-18"
"10 thg 11, 1979","1979-11-10"
"08 thg 9 2000","2000-09-08"
"05, thg 4 1975","1975-04-05"
"23 tháng 6 1976","1976-06-23"
"30 thg 3, 1997","1997-03-30"
"19, thg 10 1996","1996-10-19"
"2 thg 3, 1985","1985-03-02"
"tháng 3 4, 2009","2009-03-04"
"tháng 4 26, 1992","1992-04-26"
"Thứ Hai, ngày 12 tháng 7 năm 1976","1976-07-12"
"Thứ Hai, ngày 06 tháng 1 năm 1997","1997-01-06"
"17 tháng 3 1974","1974-03-17"
"11 tháng 3 1997","1997-03-11"
"1 THG 12 2007","2007-12-01"
"08/06/2014","2014-06-08"
"tháng 9 22, 2013","2013-09-22"
"tháng 9 13 1996","1996-09-13"
"27 thg 10 1971","1971-10-27"
"tháng 6 25 1986","1986-06-25"
"10 thg 6 1971","1971-06-10"
"28/04/1986","1986-04-28"
"tháng 3 7 2004","2004-03-07"
"11 THÁNG 9, 2003","2003-09-11"
"30 thg 9 1998","1998-09-30"
"THÁNG 2 17, 2013","2013-02-17"
"NGÀY 23 THÁNG 05 NĂM 1989","1989-05-23"
"15 thg 1 1994","1994-01-15"
"14 tháng 6 1987","1987-06-14"
"02/01/1988","1988-01-02"
"22, THG 1 2017","2017-01-22"
"7 THÁNG 3 2016","2016-03-07"
"tháng 8 26 1977","1977-08-26"
"27 thg 6, 2002","2002-06-27"
"24 tháng 8, 2011","2011-08-24"
"30 thg 8, 1986","1986-08-30"
"05 thg 2 1973","1973-02-05"
"26 THÁNG 1 1982","1982-01-26"
"3 THÁNG 8 2002","2002-08-03"
"21 thg 3 2006","2006-03-21"
"13/09/2010","2010-09-13"
"21, thg 8 1993","1993-08-21"
"12/03/2012","2012-03-12"
"NGÀY 08 THÁNG 10 NĂM 2018","2018-10-08"
"18.06.14","2014-06-18"
"19 tháng 6, 2000","2000-06-19"
"30 thg 3 1981","1981-03-30"
"7 tháng 4 1971","1971-04-07"
"10, thg 2 1982","1982-02-10"
"6 08 96","1996-08-06"
"30, thg 11 2010","2010-11-30"
"7 thg 5, 2018","2018-05-07"
"NGÀY 09 THÁNG 08 NĂM 2003","2003-08-09"
"tháng 11 17 1972","1972-11-17"
"31.08.09","2009-08-31"
"26 thg 1, 1997","1997-01-26"
"24 thg 12, 1988","1988-12-24"
"2 thg 1 1990","1990-01-02"
"tháng 8 18 1974","1974-08-18"
"Thứ Ba, ngày 25 tháng 7 năm 1978","1978-07-25"
"NGÀY 09 THÁNG 06 NĂM 1997","1997-06-09"
"10 tháng 3 1983","1983-03-10"
"11 thg 7, 2007","2007-07-11"
"04 thg 2 1989","1989-02-04"
"03 thg 10 1983","1983-10-03"
"tháng 2 26 2002","2002-02-26"
"10 tháng 11 2017","2017-11-10"
"tháng 7 30 1974","1974-07-30"
"Thứ Năm, ngày 14 tháng 2 năm 2008","2008-02-14"
"16 tháng 5 1985","1985-05-16"
"17 12 79","1979-12-17"
"28 thg 1 1990","1990-01-28"
"NGÀY 02 THÁNG 04 NĂM 1991","1991-04-02"
"18 tháng 6 1972","1972-06-18"
"03.04.98","1998-04-03"
"27 tháng 9 2005","2005-09-27"
"tháng 8 1 2000","2000-08-01"
"12 thg 5, 2010","2010-05-12"
"10 THG 6 1992","1992-06-10"
"19.07.08","2008-07-19"
"21 thg 4 1983","1983-04-21"
"Thứ Hai, ngày 28 tháng 5 năm 2001","2001-05-28"
"23.05.05","2005-05-23"
"10 thg 12, 1988","1988-12-10"
"23 THÁNG 7 1976","1976-07-23"
"9 THÁNG 10 2017","2017-10-09"
"tháng 10 23 2016","2016-10-23"
"tháng 3 29, 2011","2011-03-29"
"26/08/1980","1980-08-26"
"tháng 2 14 1995","1995-02-14"
"15.10.08","2008-10-15"
"19.06.74","1974-06-19"
"NGÀY 01 THÁNG 07 NĂM 2018","2018-07-01"
"3 tháng 6 1984","1984-06-03"
"Ngày 24 tháng 10 năm 2015","2015-10-24"
"Thứ Sáu, ngày 08 tháng 10 năm 2004","2004-10-08"
"05/06/2002","2002-06-05"
"04/05/1999","1999-05-04"
"tháng 10 21 2006","2006-10-21"
"25 tháng 9 2014","2014-09-25"
"19 thg 12 1977","1977-12-19"
"25 thg 8, 1974","1974-08-25"
"26, thg 2 2013","2013-02-26"
"Ngày 18 tháng 10 năm 2015","2015-10-18"
"25 thg 12 2012","2012-12-25"
"tháng 4 23 1996","1996-04-23"
"thứ ba, ngày 14 tháng 6 năm 2005","2005-06-14"
"20 THÁNG 1 2011","2011-01-20"
"22 thg 4 2009","2009-04-22"
"02, THG 8 2009","2009-08-02"
"tháng 6 2, 1981","1981-06-02"
"16 01 85","1985-01-16"
"24 THÁNG 12 1993","1993-12-24"
"12, THG 2 2003","2003-02-12"
"27/01/1988","1988-01-27"
"18 tháng 12 1995","1995-12-18"
"13 THÁNG 7 2009","2009-07-13"
"25 tháng 9 2002","2002-09-25"
"27.02.77","1977-02-27"
"18.08.11","2011-08-18"
"21 tháng 12, 2015","2015-12-21"
"16, thg 4 2002","2002-04-16"
"23 tháng 7 1974","1974-07-23"
"2 01 96","1996-01-02"
"18, thg 11 2011","2011-11-18"
"07/11/2011","2011-11-07"
"10 tháng 10 1973","1973-10-10"
"25, thg 12 1976","1976-12-25"
"06/10/2008","2008-10-06"
"7 tháng 1 1973","1973-01-07"
"17/08/2004","2004-08-17"
"16, thg 5 2018","2018-05-16"
"thứ tư, ngày 01 tháng 9 năm 1993","1993-09-01"
"1 tháng 6 1977","1977-06-01"
"24 tháng 5 1988","1988-05-24"
"27 THG 5, 1978","1978-05-27"
"1 thg 3, 1982","1982-03-01"
"THÁNG 8 14 1999","1999-08-14"
"28 THG 10 2016","2016-10-28"
"31 thg 8, 2009","2009-08-31"
"18.01.80","1980-01-18"
"25 tháng 5, 1975","1975-05-25"
"tháng 5 26, 2016","2016-05-26"
"Ngày 11 tháng 11 năm 1970","1970-11-11"
"chủ nhật, ngày 22 tháng 7 năm 2001","2001-07-22"
"20 07 84","1984-07-20"
"23 tháng 1, 2010","2010-01-23"
"28 tháng 10, 1989","1989-10-28"
"13, thg 11 1984","1984-11-13"
"7 tháng 1 2007","2007-01-07"
"04.09.90","1990-09-04"
"28 THG 9 1995","1995-09-28"
"13 10 10","2010-10-13"
"21 tháng 8 1983","1983-08-21"
"tháng 12 20, 2009","2009-12-20"
"tháng 1 29, 1997","1997-01-29"
"Ngày 27 tháng 10 năm 2010","2010-10-27"
"14 THG 12 1972","1972-12-14"
"22 thg 7 1992","1992-07-22"
"03/08/2015","2015-08-03"
"tháng 3 19 2004","2004-03-19"
"17.04.93","1993-04-17"
"tháng 6 6, 1972","1972-06-06"
"18 11 71","1971-11-18"
"31 tháng 3 2010","2010-03-31"
"09/04/2015","2015-04-09"
"10 tháng 11 1994","1994-11-10"
"9 thg 2 1978","1978-02-09"
"29 THG 7 1992","1992-07-29"
"23 thg 9 1982","1982-09-23"
"THÁNG 1 9 1970","1970-01-09"
"THÁNG 2 2, 1977","1977-02-02"
"23 THG 11 2015","2015-11-23"
"15 10 89","1989-10-15"
"13.04.01","2001-04-13"
"Ngày 04 tháng 09 năm 2001","2001-09-04"
"Ngày 03 tháng 07 năm 2000","2000-07-03"
"19 tháng 10, 1989","1989-10-19"
"06, THG 1 1993","1993-01-06"
"tháng 12 7 1972","1972-12-07"
"tháng 6 12 2002","2002-06-12"
"11 tháng 7 1990","1990-07-11"
"26 01 74","1974-01-26"
"31 tháng 7 1978","1978-07-31"
"22 09 71","1971-09-22"
"28, THG 7 1988","1988-07-28"
"tháng 3 14, 2016","2016-03-14"
"22 tháng 7 2014","2014-07-22"
"19 thg 2, 1977","1977-02-19"
"17 THÁNG 12, 2004","2004-12-17"
"8 thg 10, 2018","2018-10-08"
"Ngày 07 tháng 08 năm 2009","2009-08-07"
"6 THÁNG 3 2002","2002-03-06"
"4 THG 2, 1971","1971-02-04"
"28 thg 1, 1976","1976-01-28"
"13/08/2012","2012-08-13"
"06.09.75","1975-09-06"
"30 THG 9 1978","1978-09-30"
"19 06 88","1988-06-19"
"07.09.89","1989-09-07"
"17 thg 11 2010","2010-11-17"
"Thứ Ba, ngày 07 tháng 8 năm 2012","2012-08-07"
"22 tháng 7 2009","2009-07-22"
"12 THG 8 2017","2017-08-12"
"16 THG 5 1989","1989-05-16"
"31 THÁNG 1 1990","1990-01-31"
"THÁNG 7 25 2008","2008-07-25"
"26 THG 7 2009","2009-07-26"
"06.09.82","1982-09-06"
"tháng 9 28, 1985","1985-09-28"
"18 thg 2, 1996","1996-02-18"
"30, THG 9 1997","1997-09-30"
"18 thg 3, 2011","2011-03-18"
"chủ nhật, ngày 29 tháng 5 năm 1983","1983-05-29"
"30 thg 12, 2000","2000-12-30"
"30 03 84","1984-03-30"
"6 tháng 12 1999","1999-12-06"
"17.07.73","1973-07-17"
"29 thg 11 1991","1991-11-29"
"26.11.75","1975-11-26"
"Thứ Sáu, ngày 24 tháng 1 năm 1997","1997-01-24"
"Chủ Nhật, ngày 29 tháng 11 năm 1981","1981-11-29"
"tháng 12 27 1982","1982-12-27"
"23 thg 10 1995","1995-10-23"
"29 tháng 10 2012","2012-10-29"
"tháng 6 9, 1977","1977-06-09"
"NGÀY 30 THÁNG 09 NĂM 1971","1971-09-30"
"19, THG 12 1994","1994-12-19"
"29 12 72","1972-12-29"
"tháng 1 5, 1981","1981-01-05"
"27 thg 10 1988","1988-10-27"
"tháng 3 29 1991","1991-03-29"
"18 tháng 11 1972","1972-11-18"
"14/08/1985","1985-08-14"
"18 tháng 8, 1998","1998-08-18"
"10.03.73","1973-03-10"
"THÁNG 1 1, 1994","1994-01-01"
"tháng 4 16, 1976","1976-04-16"
"15 thg 5, 2012","2012-05-15"
"12/06/1980","1980-06-12"
"tháng 1 6, 1984","1984-01-06"
"29 tháng 4, 1994","1994-04-29"
"tháng 7 22 2013","2013-07-22"
"12 10 97","1997-10-12"
"31 thg 12, 1990","1990-12-31"
"3 thg 11, 2007","2007-11-03"
"28 THG 1 1988","1988-01-28"
"THÁNG 1 9 1996","1996-01-09"
"20 thg 7 2018","2018-07-20"
"12 THG 10 1973","1973-10-12"
"7 tháng 11, 1999","1999-11-07"
"20 thg 11, 1992","1992-11-20"
"10 12 72","1972-12-10"
"6 11 99","1999-11-06"
"tháng 8 29 1980","1980-08-29"
"19 thg 3, 1982","1982-03-19"
"27 THG 10 1973","1973-10-27"
"tháng 10 6 2016","2016-10-06"
"tháng 2 16 1997","1997-02-16"
"17.09.10","2010-09-17"
"16 thg 8 2004","2004-08-16"
"24 THÁNG 7 2017","2017-07-24"
"3 tháng 2 1973","1973-02-03"
"28 tháng 3, 2010","2010-03-28"
"7 01 11","2011-01-07"
"Thứ Bảy, ngày 24 tháng 10 năm 2015","2015-10-24"
"Thứ Bảy, ngày 13 tháng 10 năm 2012","2012-10-13"
"13 thg 3 1975","1975-03-13"
"14 tháng 4 1993","1993-04-14"
"tháng 9 3, 1997","1997-09-03"
"29.08.02","2002-08-29"
"12 THG 7 1978","1978-07-12"
"Ngày 19 tháng 10 năm 1985","1985-10-19"
"tháng 11 25, 2012","2012-11-25"
"12.08.05","2005-08-12"
"4 thg 2, 2000","2000-02-04"
"22 tháng 12 2001","2001-12-22"
"Ngày 05 tháng 05 năm 2008","2008-05-05"
"11 tháng 10 1987","1987-10-11"
"18/09/2010","2010-09-18"
"15 02 09","2009-02-15"
"31.01.07","2007-01-31"
"18 tháng 10 1998","1998-10-18"
"30 tháng 10, 2012","2012-10-30"
"31 THG 10 1977","1977-10-31"
"tháng 3 17 2016","2016-03-17"
"21.09.97","1997-09-21"
"2 thg 9, 1994","1994-09-02"
"12 THÁNG 6 1980","1980-06-12"
"11 thg 2, 2012","2012-02-11"
"2 thg 7, 1983","1983-07-02"
"17 09 01","2001-09-17"
"14 THG 3, 1995","1995-03-14"
"tháng 1 5, 1974","1974-01-05"
"tháng 3 10 1985","1985-03-10"
"THỨ SÁU, NGÀY 20 THÁNG 4 NĂM 2018","2018-04-20"
"17, thg 5 1981","1981-05-17"
"27 THÁNG 10 2002","2002-10-27"
"CHỦ NHẬT, NGÀY 02 THÁNG 6 NĂM 2002","2002-06-02"
"02, thg 11 2007","2007-11-02"
"tháng 4 28, 1992","1992-04-28"
"20 09 88","1988-09-20"
"20, THG 11 1987","1987-11-20"
"9 thg 10, 2014","2014-10-09"
"14.08.78","1978-08-14"
"tháng 7 18, 1975","1975-07-18"
"23 tháng 2 1977","1977-02-23"
"22 thg 9 2014","2014-09-22"
"THÁNG 9 24, 1984","1984-09-24"
"25 tháng 2 1995","1995-02-25"
"30/03/1988","1988-03-30"
"THÁNG 2 26, 2009","2009-02-26"
"03.07.96","1996-07-03"
"08, thg 6 2001","2001-06-08"
"22 THG 9, 1977","1977-09-22"
"8 THÁNG 2 1982","1982-02-08"
"10 tháng 5 2018","2018-05-10"
"20 thg 7 1988","1988-07-20"
"23 12 72","1972-12-23"
"30 thg 10 1998","1998-10-30"
"tháng 2 2, 1980","1980-02-02"
"31 THG 7 2001","2001-07-31"
"10 thg 1 2012","2012-01-10"
"chủ nhật, ngày 17 tháng 1 năm 1982","1982-01-17"
"17 tháng 2, 2006","2006-02-17"
"20.02.16","2016-02-20"
"20.02.86","1986-02-20"
"31/01/2007","2007-01-31"
"2 tháng 1 2002","2002-01-02"
"13 tháng 11 1996","1996-11-13"
"tháng 9 23, 1974","1974-09-23"
"5 06 16","2016-06-05"
"27 THÁNG 7, 1990","1990-07-27"
"03, thg 5 1978","1978-05-03"
"31.10.09","2009-10-31"
"16 thg 6 2005","2005-06-16"
"27 10 79","1979-10-27"
"28 thg 2, 1996","1996-02-28"
"21 08 75","1975-08-21"
"20 THÁNG 9, 2007","2007-09-20"
"6 THG 8, 2007","2007-08-06"
"5 thg 12 1996","1996-12-05"
"14 thg 8, 2009","2009-08-14"
"03/03/2017","2017-03-03"
"15 01 70","1970-01-15"
"13 thg 8, 1976","1976-08-13"
"ngày 21 tháng 03 năm 2011","2011-03-21"
"24 THG 10, 1977","1977-10-24"
"24 THG 3 2015","2015-03-24"
"10/09/1989","1989-09-10"
"tháng 1 1 1986","1986-01-01"
"11 tháng 3 1979","1979-03-11"
"Thứ Ba, ngày 26 tháng 10 năm 1976","1976-10-26"
"11, THG 12 1983","1983-12-11"
"tháng 5 18, 1991","1991-05-18"
"10 tháng 4 1981","1981-04-10"
"30 tháng 3 2004","2004-03-30"
"28 tháng 2 2005","2005-02-28"
"tháng 8 4, 1997","1997-08-04"
"16.10.89","1989-10-16"
"15 thg 12, 2002","2002-12-15"
"1 thg 6, 2005","2005-06-01"
"15 tháng 2 1976","1976-02-15"
"ngày 29 tháng 01 năm 2014","2014-01-29"
"01, THG 6 2009","2009-06-01"
"28 tháng 8 1981","1981-08-28"
"21/12/2015","2015-12-21"
"6 thg 4, 1972","1972-04-06"
"9 thg 11, 2017","2017-11-09"
"Thứ Sáu, ngày 26 tháng 1 năm 1979","1979-01-26"
"3 tháng 8 2000","2000-08-03"
"tháng 9 29, 1982","1982-09-29"
"23 tháng 6 1992","1992-06-23"
"21, thg 5 1984","1984-05-21"
"25 thg 9 2018","2018-09-25"
"9 thg 8 2012","2012-08-09"
"12 thg 4, 1982","1982-04-12"
"Chủ Nhật, ngày 05 tháng 6 năm 2005","2005-06-05"
"18 tháng 7 1990","1990-07-18"
"31 thg 10 1981","1981-10-31"
"23 10 93","1993-10-23"
"17, THG 12 2015","2015-12-17"
"6 thg 12, 1974","1974-12-06"
"8 THÁNG 4, 1990","1990-04-08"
"30 thg 9 1977","1977-09-30"
"12.12.16","2016-12-12"
"3 06 75","1975-06-03"
"Thứ Sáu, ngày 09 tháng 3 năm 2018","2018-03-09"
"18, thg 9 1988","1988-09-18"
"tháng 1 26 2008","2008-01-26"
"23/12/2009","2009-12-23"
"08/05/2015","2015-05-08"
"14 tháng 9 2010","2010-09-14"
"tháng 9 9, 2005","2005-09-09"
"THÁNG 3 24 1977","1977-03-24"
"30/06/1992","1992-06-30"
"05/10/1993","1993-10-05"
"29 tháng 4, 1990","1990-04-29"
"tháng 9 10 1985","1985-09-10"
"15 tháng 12 2017","2017-12-15"
"15 tháng 1 2000","2000-01-15"
"Ngày 22 tháng 07 năm 1988","1988-07-22"
"tháng 9 14, 1973","1973-09-14"
"Chủ Nhật, ngày 23 tháng 9 năm 2012","2012-09-23"
"30 tháng 1, 2016","2016-01-30"
"7 thg 12, 1973","1973-12-07"
"29, THG 10 1998","1998-10-29"
"04/02/1974","1974-02-04"
"chủ nhật, ngày 14 tháng 6 năm 1998","1998-06-14"
"tháng 12 17 2011","2011-12-17"
"26 tháng 8 1978","1978-08-26"
"NGÀY 27 THÁNG 03 NĂM 2007","2007-03-27"
"9 10 12","2012-10-09"
"10, thg 4 2014","2014-04-10"
"9 THG 1 1995","1995-01-09"
"9 thg 9, 2016","2016-09-09"
"THÁNG 4 2 1982","1982-04-02"
"2 tháng 4 1980","1980-04-02"
"NGÀY 05 THÁNG 01 NĂM 1975","1975-01-05"
"19/09/1992","1992-09-19"
"04 thg 8 1985","1985-08-04"
"NGÀY 26 THÁNG 01 NĂM 2001","2001-01-26"
"9 thg 3, 1991","1991-03-09"
"THỨ BẢY, NGÀY 30 THÁNG 4 NĂM 1988","1988-04-30"
"10.05.76","1976-05-10"
"24 09 03","2003-09-24"
"22.04.74","1974-04-22"
"14 thg 1 1971","1971-01-14"
"tháng 3 6, 1996","1996-03-06"
"28 thg 4 1985","1985-04-28"
"7 thg 1, 1985","1985-01-07"
"12 THG 9, 1993","1993-09-12"
"tháng 12 8, 1982","1982-12-08"
"30 thg 12, 1980","1980-12-30"
"25 THÁNG 4 2010","2010-04-25"
"tháng 12 29, 2002","2002-12-29"
"31 tháng 12, 1996","1996-12-31"
"1 THG 3 1988","1988-03-01"
"10, thg 3 2002","2002-03-10"
"15 thg 7 1976","1976-07-15"
"31.03.17","2017-03-31"
"18 tháng 5, 1993","1993-05-18"
"tháng 8 20 1991","1991-08-20"
"13 THÁNG 7 2013","2013-07-13"
"28 tháng 11 2016","2016-11-28"
"tháng 4 25, 2017","2017-04-25"
"27.01.81","1981-01-27"
"30 tháng 9 1990","1990-09-30"
"7 09 90","1990-09-07"
"2 THÁNG 4 1999","1999-04-02"
"29 thg 1 2013","2013-01-29"
"16, thg 11 1984","1984-11-16"
"10 THÁNG 11, 1977","1977-11-10"
"25 THG 2 1979","1979-02-25"
"18 tháng 4 2009","2009-04-18"
"tháng 11 24, 2009","2009-11-24"
"30.11.76","1976-11-30"
"19, thg 4 2011","2011-04-19"
"21, thg 11 2014","2014-11-21"
"22/11/1975","1975-11-22"
"20.04.95","1995-04-20"
"THÁNG 12 8 1979","1979-12-08"
"25 THG 11, 1996","1996-11-25"
"tháng 7 8 1999","1999-07-08"
"Thứ Hai, ngày 20 tháng 2 năm 1989","1989-02-20"
"22 thg 11, 1982","1982-11-22"
"28/03/1994","1994-03-28"
"ngày 07 tháng 01 năm 1987","1987-01-07"
"5 tháng 8, 2006","2006-08-05"
"17 tháng 6 1999","1999-06-17"
"tháng 5 7, 1980","1980-05-07"
"tháng 4 16 1977","1977-04-16"
"tháng 5 19 1989","1989-05-19"
"17 thg 3, 1977","1977-03-17"
"19, thg 6 2008","2008-06-19"
"22 tháng 12, 2013","2013-12-22"
"tháng 7 14 1974","1974-07-14"
"17 tháng 10 1980","1980-10-17"
"23 tháng 8 1977","1977-08-23"
"08, THG 11 1979","1979-11-08"
"9 tháng 10, 1979","1979-10-09"
"22 THG 6 2000","2000-06-22"
"12.07.87","1987-07-12"
"8 tháng 9 1983","1983-09-08"
"03.03.06","2006-03-03"
"24 THG 8 1971","1971-08-24"
"2 thg 12, 1985","1985-12-02"
"19 tháng 3 2006","2006-03-19"
"03/11/2018","2018-11-03"
"24 thg 3 2016","2016-03-24"
"12 thg 9 1982","1982-09-12"
"28 11 10","2010-11-28"
"tháng 2 17, 1992","1992-02-17"
"Thứ Năm, ngày 29 tháng 6 năm 2006","2006-06-29"
"tháng 3 28 2006","2006-03-28"
"25/02/1973","1973-02-25"
"11, thg 1 1979","1979-01-11"
"25 tháng 12, 2005","2005-12-25"
"08 thg 8 2013","2013-08-08"
"02.10.03","2003-10-02"
"22.12.78","1978-12-22"
"tháng 1 2, 1987","1987-01-02"
"04.09.00","2000-09-04"
"5 tháng 5 1980","1980-05-05"
"13/01/1977","1977-01-13"
"tháng 6 5, 1981","1981-06-05"
"Thứ Năm, ngày 23 tháng 6 năm 2011","2011-06-23"
"THÁNG 10 8 2007","2007-10-08"
"3 thg 8 2015","2015-08-03"
"tháng 9 11, 2014","2014-09-11"
"12/08/2007","2007-08-12"
"15 THG 11, 2018","2018-11-15"
"tháng 11 10 2016","2016-11-10"
"tháng 1 9, 2009","2009-01-09"
"20 tháng 2 1970","1970-02-20"
"14/12/2010","2010-12-14"
"29 THG 6, 1987","1987-06-29"
"tháng 12 20, 1994","1994-12-20"
"CHỦ NHẬT, NGÀY 09 THÁNG 12 NĂM 1973","1973-12-09"
"19 thg 2 1985","1985-02-19"
"tháng 3 13 1984","1984-03-13"
"3 THÁNG 12, 1986","1986-12-03"
"9 thg 12 2009","2009-12-09"
"24 thg 9, 1997","1997-09-24"
"26/04/2011","2011-04-26"
"19 THG 4, 2004","2004-04-19"
"5 thg 9, 2013","2013-09-05"
"11 tháng 9 1989","1989-09-11"
"THÁNG 6 20 1976","1976-06-20"
"16, thg 9 1982","1982-09-16"
"Ngày 29 tháng 11 năm 2005","2005-11-29"
"12 06 87","1987-06-12"
"tháng 10 15 1983","1983-10-15"
"11 THG 12 2006","2006-12-11"
"07, thg 4 1993","1993-04-07"
"05, thg 11 2002","2002-11-05"
"tháng 4 23, 1977","1977-04-23"
"03 thg 1 1970","1970-01-03"
"4 09 11","2011-09-04"
"19 thg 4, 1972","1972-04-19"
"18, thg 8 1982","1982-08-18"
"27 THG 9, 1987","1987-09-27"
"9 THÁNG 1, 2015","2015-01-09"
"17 thg 10 2015","2015-10-17"
"20, thg 9 2006","2006-09-20"
"Ngày 13 tháng 03 năm 2016","2016-03-13"
"02 THG 2 1975","1975-02-02"
"23 tháng 12 1996","1996-12-23"
"26/08/2002","2002-08-26"
"Ngày 05 tháng 04 năm 2004","2004-04-05"
"thứ năm, ngày 23 tháng 10 năm 1975","1975-10-23"
"10 thg 12 1983","1983-12-10"
"11 THÁNG 4 2009","2009-04-11"
"7 tháng 8, 1995","1995-08-07"
"24, thg 10 2006","2006-10-24"
"CHỦ NHẬT, NGÀY 27 THÁNG 10 NĂM 1985","1985-10-27"
"22 thg 4 1981","1981-04-22"
"THÁNG 4 4, 2016","2016-04-04"
"Ngày 04 tháng 07 năm 1993","1993-07-04"
"07 thg 5 1974","1974-05-07"
"tháng 4 12, 2006","2006-04-12"
"12 THÁNG 7 2007","2007-07-12"
"tháng 2 16 1970","1970-02-16"
"31.08.12","2012-08-31"
"15, thg 11 1985","1985-11-15"
"ngày 25 tháng 03 năm 1974","1974-03-25"
"7 THÁNG 11 1989","1989-11-07"
"21 thg 1 1981","1981-01-21"
"thứ sáu, ngày 12 tháng 5 năm 1978","1978-05-12"
"7 tháng 6 1984","1984-06-07"
"28/03/1999","1999-03-28"
"12 tháng 3 1988","1988-03-12"
"29/12/1991","1991-12-29"
"4 tháng 1, 1989","1989-01-04"
"3 thg 10, 2011","2011-10-03"
"26 THÁNG 4 1986","1986-04-26"
"5 tháng 1 2001","2001-01-05"
"22 08 17","2017-08-22"
"tháng 12 13, 2000","2000-12-13"
"13 thg 5 2016","2016-05-13"
"tháng 7 4, 2016","2016-07-04"
"05 thg 7 1985","1985-07-05"
"30 thg 3 1997","1997-03-30"
"28/05/1998","1998-05-28"
"18 tháng 8 1978","1978-08-18"
"10 THÁNG 1, 2008","2008-01-10"
"THÁNG 3 5 2012","2012-03-05"
"21 tháng 4, 1984","1984-04-21"
"13 tháng 5 1998","1998-05-13"
"16, THG 5 1989","1989-05-16"
"thứ tư, ngày 05 tháng 1 năm 1983","1983-01-05"
"tháng 6 23, 1977","1977-06-23"
"5 thg 8 1987","1987-08-05"
